mjd,mag,magerr,filter,wavelength
59778.262994,18.008,0.087,c,5408.663570891947
59778.263446,18.07,0.097,c,5408.663570891947
59778.268428,18.198,0.147,c,5408.663570891947
59778.268879,17.984,0.076,c,5408.663570891947
59778.279729,17.894,0.076,c,5408.663570891947
59778.280181,18.208,0.088,c,5408.663570891947
59779.256171,17.737,0.086,o,6866.2638386279095
59779.259362,17.535,0.054,o,6866.2638386279095
59779.264822,17.569,0.055,o,6866.2638386279095
59779.276208,17.593,0.05,o,6866.2638386279095
59781.255179,18.744,0.616,c,5408.663570891947
59781.258344,18.57,0.326,c,5408.663570891947
59781.261059,17.969,0.107,c,5408.663570891947
59781.264677,17.922,0.146,c,5408.663570891947
59781.265129,18.25,0.114,c,5408.663570891947
59781.270554,18.002,0.078,c,5408.663570891947
59781.27509,18.002,0.082,c,5408.663570891947
59781.282334,18.122,0.101,c,5408.663570891947
59782.275699,18.171,0.087,c,5408.663570891947
59782.278863,18.131,0.087,c,5408.663570891947
59782.284742,17.979,0.081,c,5408.663570891947
59782.294695,17.967,0.083,c,5408.663570891947
59783.248819,17.844,0.824,o,6866.2638386279095
59783.25246,17.773,0.243,o,6866.2638386279095
59783.257944,17.638,0.079,o,6866.2638386279095
59783.268927,17.471,0.055,o,6866.2638386279095
59786.250235,18.113,0.499,c,5408.663570891947
59786.253399,18.587,0.366,c,5408.663570891947
59786.258833,18.315,0.138,c,5408.663570891947
59786.269683,18.142,0.088,c,5408.663570891947
59787.247856,17.698,0.172,o,6866.2638386279095
59787.251052,17.478,0.105,o,6866.2638386279095
59787.257427,17.668,0.078,o,6866.2638386279095
59787.267458,17.477,0.057,o,6866.2638386279095
59876.647353,17.93,0.275,o,6866.2638386279095
59892.607615,17.687,0.062,o,6866.2638386279095
59892.617498,17.628,0.079,o,6866.2638386279095
59892.631939,17.502,0.052,o,6866.2638386279095
59892.645473,17.608,0.068,o,6866.2638386279095
59895.620507,17.552,0.055,o,6866.2638386279095
59895.626057,17.635,0.058,o,6866.2638386279095
59895.646728,17.578,0.047,o,6866.2638386279095
59895.65044,17.637,0.058,o,6866.2638386279095
59897.629916,17.76,0.062,o,6866.2638386279095
59897.634004,17.569,0.054,o,6866.2638386279095
59897.639931,17.577,0.053,o,6866.2638386279095
59902.627582,17.753,0.131,o,6866.2638386279095
59902.630791,17.606,0.115,o,6866.2638386279095
59902.645926,17.649,0.069,o,6866.2638386279095
59902.654475,17.6,0.091,o,6866.2638386279095
59908.589655,18.237,0.064,c,5408.663570891947
59908.592891,18.251,0.059,c,5408.663570891947
59908.598896,18.314,0.059,c,5408.663570891947
59908.611425,18.239,0.058,c,5408.663570891947
59909.622129,17.625,0.038,o,6866.2638386279095
59909.623467,18.215,0.057,c,5408.663570891947
59909.627439,17.664,0.045,o,6866.2638386279095
59909.638352,18.329,0.065,c,5408.663570891947
59909.643017,17.69,0.042,o,6866.2638386279095
59909.644824,17.673,0.045,o,6866.2638386279095
59909.648435,18.113,0.059,c,5408.663570891947
59909.655982,18.187,0.123,c,5408.663570891947
59913.56501,17.523,0.033,o,6866.2638386279095
59913.58581,17.652,0.048,o,6866.2638386279095
59913.588994,17.727,0.075,o,6866.2638386279095
59913.594438,17.422,0.253,o,6866.2638386279095
59914.638535,17.534,0.04,o,6866.2638386279095
59914.641248,17.624,0.042,o,6866.2638386279095
59914.646558,17.622,0.037,o,6866.2638386279095
59914.649269,17.556,0.04,o,6866.2638386279095
59914.658306,17.631,0.061,o,6866.2638386279095
59915.77990338,16.627000000000002,0.047,W1,34002.551861150176
59915.77990338,16.598,0.078,W2,46520.081762929745
59915.91017022,16.71,0.05,W1,34002.551861150176
59915.91017022,16.461,0.087,W2,46520.081762929745
59916.04056437,16.633,0.053,W1,34002.551861150176
59916.04056437,16.181,0.115,W2,46520.081762929745
59916.10563414,16.725,0.053,W1,34002.551861150176
59916.10563414,16.448,0.09,W2,46520.081762929745
59916.17083123,16.721,0.059,W1,34002.551861150176
59916.17083123,16.701999999999998,0.111,W2,46520.081762929745
59916.23602821,16.657,0.051,W1,34002.551861150176
59916.23602821,16.775,0.094,W2,46520.081762929745
59916.30109793,16.837,0.061,W1,34002.551861150176
59916.30109793,16.617,0.13,W2,46520.081762929745
59916.30109793,17.739,0.358,W2,46520.081762929745
59916.36629558,16.671,0.052,W1,34002.551861150176
59916.36629558,16.351,0.075,W2,46520.081762929745
59916.49656237,16.704,0.056,W1,34002.551861150176
59916.49656237,16.663999999999998,0.095,W2,46520.081762929745
59916.62695648,16.671,0.05,W1,34002.551861150176
59916.62695648,16.419999999999998,0.086,W2,46520.081762929745
59916.75722333,16.71,0.055,W1,34002.551861150176
59916.75722333,16.636,0.098,W2,46520.081762929745
59957.526007,17.584,0.054,o,6866.2638386279095
59957.529171,17.65,0.052,o,6866.2638386279095
59957.532786,17.589,0.049,o,6866.2638386279095
59957.538209,17.587,0.054,o,6866.2638386279095
59958.487808,17.639,0.048,o,6866.2638386279095
59958.490068,17.661,0.054,o,6866.2638386279095
59958.493309,17.669,0.06,o,6866.2638386279095
59958.517079,17.674,0.048,o,6866.2638386279095
59966.499754,17.612,0.045,o,6866.2638386279095
59966.501562,17.592,0.048,o,6866.2638386279095
59966.511717,17.623,0.046,o,6866.2638386279095
59966.517228,17.636,0.043,o,6866.2638386279095
59969.591991,17.688,0.034,o,6866.2638386279095
59969.595156,17.575,0.037,o,6866.2638386279095
59969.600698,17.72,0.036,o,6866.2638386279095
59969.626701,17.616,0.042,o,6866.2638386279095
59970.621667,17.611,0.039,o,6866.2638386279095
59970.630022,17.706,0.054,o,6866.2638386279095
59970.63324,17.686,0.054,o,6866.2638386279095
59970.643401,17.687,0.053,o,6866.2638386279095
59985.284369,17.548,0.125,o,6866.2638386279095
59985.287523,17.889,0.201,o,6866.2638386279095
59985.294735,17.802,0.182,o,6866.2638386279095
59985.327362,17.388,0.177,o,6866.2638386279095
59987.959436,17.624,0.07,o,6866.2638386279095
59987.982508,17.507,0.07,o,6866.2638386279095
59987.988379,17.681,0.07,o,6866.2638386279095
59987.992085,17.728,0.065,o,6866.2638386279095
59988.021093,17.685,0.075,o,6866.2638386279095
59989.225137,17.616,0.06,o,6866.2638386279095
59989.227839,17.641,0.061,o,6866.2638386279095
59989.230992,17.605,0.056,o,6866.2638386279095
59989.238649,17.735,0.063,o,6866.2638386279095
59993.292799,18.283,0.081,c,5408.663570891947
59993.295955,18.233,0.077,c,5408.663570891947
59993.331112,18.343,0.107,c,5408.663570891947
59993.359392,18.246,0.093,c,5408.663570891947
59997.231639,18.367,0.116,c,5408.663570891947
59997.234795,18.316,0.124,c,5408.663570891947
59997.237949,18.242,0.085,c,5408.663570891947
59997.243358,18.141,0.105,c,5408.663570891947
59998.435002,18.285,0.057,c,5408.663570891947
59998.437712,18.142,0.055,c,5408.663570891947
59998.442848,18.348,0.075,c,5408.663570891947
59998.469184,18.253,0.059,c,5408.663570891947
60001.252372,18.393,0.086,c,5408.663570891947
60001.282575,18.298,0.077,c,5408.663570891947
60001.285735,18.294,0.08,c,5408.663570891947
60001.292553,18.115,0.07,c,5408.663570891947
60001.517337,18.294,0.065,c,5408.663570891947
60001.520501,18.207,0.069,c,5408.663570891947
60001.526377,18.208,0.064,c,5408.663570891947
60001.537303,18.2,0.065,c,5408.663570891947
60005.249952,18.258,0.09,c,5408.663570891947
60005.285159,18.287,0.082,c,5408.663570891947
60005.288311,18.354,0.097,c,5408.663570891947
60005.293727,18.221,0.077,c,5408.663570891947
60013.235646,17.756,0.134,o,6866.2638386279095
60013.238839,17.591,0.127,o,6866.2638386279095
60013.244142,17.636,0.116,o,6866.2638386279095
60013.24896,17.269,0.108,o,6866.2638386279095
60013.252176,17.602,0.125,o,6866.2638386279095
60013.253775,17.674,0.139,o,6866.2638386279095
60013.266506,17.869,0.117,o,6866.2638386279095
60014.479936,17.869,0.68,o,6866.2638386279095
60014.493008,17.493,0.403,o,6866.2638386279095
60015.964822,17.681,0.067,o,6866.2638386279095
60015.96798,17.555,0.056,o,6866.2638386279095
60015.991513,17.71,0.071,o,6866.2638386279095
60015.996941,17.574,0.073,o,6866.2638386279095
60017.16222,17.707,0.067,o,6866.2638386279095
60017.194715,17.67,0.064,o,6866.2638386279095
60017.222749,17.564,0.064,o,6866.2638386279095
60017.22851,17.693,0.055,o,6866.2638386279095
60017.466908,17.632,0.04,o,6866.2638386279095
60017.470081,17.634,0.041,o,6866.2638386279095
60017.480249,17.687,0.053,o,6866.2638386279095
60017.496399,17.638,0.039,o,6866.2638386279095
60018.442748,17.327,0.125,o,6866.2638386279095
60018.446101,17.46,0.092,o,6866.2638386279095
60018.451525,17.851,4.308,o,6866.2638386279095
60019.984529,17.518,0.042,o,6866.2638386279095
60019.988645,17.593,0.049,o,6866.2638386279095
60019.995409,17.624,0.053,o,6866.2638386279095
60020.00826,17.544,0.04,o,6866.2638386279095
60021.192462,17.593,0.05,o,6866.2638386279095
60021.217974,17.725,0.051,o,6866.2638386279095
60021.222121,17.664,0.056,o,6866.2638386279095
60021.229688,17.635,0.046,o,6866.2638386279095
60021.448906,17.647,0.042,o,6866.2638386279095
60021.452079,17.7,0.038,o,6866.2638386279095
60021.457502,17.656,0.039,o,6866.2638386279095
60021.469018,17.623,0.04,o,6866.2638386279095
60022.323173,17.761,0.055,o,6866.2638386279095
60022.325442,17.622,0.044,o,6866.2638386279095
60022.328658,17.654,0.04,o,6866.2638386279095
60022.335,17.657,0.048,o,6866.2638386279095
60025.187247,17.696,0.053,o,6866.2638386279095
60025.193665,17.654,0.05,o,6866.2638386279095
60025.201341,17.661,0.052,o,6866.2638386279095
60025.204023,17.635,0.044,o,6866.2638386279095
60026.346823,17.607,0.034,o,6866.2638386279095
60026.349991,17.592,0.036,o,6866.2638386279095
60026.385897,17.61,0.039,o,6866.2638386279095
60026.406871,17.574,0.459,o,6866.2638386279095
60029.19363,17.652,0.052,o,6866.2638386279095
60029.228775,17.518,0.056,o,6866.2638386279095
60029.233882,17.589,0.05,o,6866.2638386279095
60029.239943,17.648,0.059,o,6866.2638386279095
60029.425155,17.634,0.038,o,6866.2638386279095
60029.428771,17.664,0.043,o,6866.2638386279095
60029.455207,17.578,0.044,o,6866.2638386279095
60029.461298,17.622,0.048,o,6866.2638386279095
60030.404625,17.697,0.043,o,6866.2638386279095
60030.427193,17.612,0.042,o,6866.2638386279095
60030.430088,17.649,0.037,o,6866.2638386279095
60030.437906,17.669,0.038,o,6866.2638386279095
60031.94795,18.197,0.202,c,5408.663570891947
60031.952115,17.862,0.365,c,5408.663570891947
60033.167216,17.64,0.078,o,6866.2638386279095
60033.171103,17.531,0.054,o,6866.2638386279095
60033.206406,17.478,0.051,o,6866.2638386279095
60033.234828,17.572,0.056,o,6866.2638386279095
60033.341984,17.654,0.046,o,6866.2638386279095
60033.344519,17.836,0.054,o,6866.2638386279095
60033.347686,17.673,0.053,o,6866.2638386279095
60033.353111,17.634,0.05,o,6866.2638386279095
60034.326446,17.615,0.051,o,6866.2638386279095
60034.328708,17.465,0.052,o,6866.2638386279095
60034.331874,17.537,0.064,o,6866.2638386279095
60034.337311,17.651,0.053,o,6866.2638386279095
60035.351227,17.737,0.147,o,6866.2638386279095
60035.353035,17.704,0.224,o,6866.2638386279095
60035.35665,17.501,0.169,o,6866.2638386279095
60035.362086,18.541,0.39,o,6866.2638386279095
60041.391928,17.614,0.072,o,6866.2638386279095
60041.395106,17.621,0.073,o,6866.2638386279095
60041.40334,17.75,0.084,o,6866.2638386279095
60041.413447,17.628,0.07,o,6866.2638386279095
60043.384898,17.578,0.058,o,6866.2638386279095
60043.398205,17.874,0.15,o,6866.2638386279095
60044.134351,17.677,0.064,o,6866.2638386279095
60044.138527,17.538,0.085,o,6866.2638386279095
60044.151695,17.725,0.081,o,6866.2638386279095
60044.159164,17.674,0.069,o,6866.2638386279095
60045.413217,17.62,0.05,o,6866.2638386279095
60045.416509,17.699,0.087,o,6866.2638386279095
60045.421955,17.551,0.099,o,6866.2638386279095
60045.432119,17.591,0.047,o,6866.2638386279095
60047.425679,18.252,0.099,c,5408.663570891947
60047.44455,17.663,0.312,c,5408.663570891947
60047.447725,18.983,1.656,c,5408.663570891947
60047.454215,16.913,0.42,c,5408.663570891947
60049.308149,18.271,0.063,c,5408.663570891947
60049.343384,18.238,0.058,c,5408.663570891947
60049.369977,18.193,0.07,c,5408.663570891947
60049.378528,18.327,0.066,c,5408.663570891947
60050.117054,18.208,0.096,c,5408.663570891947
60050.119847,18.077,0.08,c,5408.663570891947
60050.128343,18.184,0.071,c,5408.663570891947
60050.139206,18.036,0.074,c,5408.663570891947
60051.410555,18.341,0.055,c,5408.663570891947
60051.413449,18.324,0.064,c,5408.663570891947
60051.419104,18.333,0.064,c,5408.663570891947
60051.444288,18.41,0.08,c,5408.663570891947
60055.362656,18.293,0.059,c,5408.663570891947
60055.372519,18.262,0.064,c,5408.663570891947
60055.375385,18.192,0.058,c,5408.663570891947
60055.391588,18.162,0.062,c,5408.663570891947
60056.114144,18.385,0.092,c,5408.663570891947
60056.117356,18.454,0.106,c,5408.663570891947
60056.123392,18.34,0.098,c,5408.663570891947
60056.133147,18.456,0.116,c,5408.663570891947
60057.342558,18.301,0.071,c,5408.663570891947
60057.346173,18.243,0.071,c,5408.663570891947
60057.352509,18.324,0.071,c,5408.663570891947
60057.362283,18.298,0.077,c,5408.663570891947
60059.338861,17.637,0.048,o,6866.2638386279095
60059.342027,17.673,0.04,o,6866.2638386279095
60059.34746,17.65,0.039,o,6866.2638386279095
60059.357888,17.674,0.042,o,6866.2638386279095
60062.07973,17.842,0.093,o,6866.2638386279095
60062.087156,17.601,0.069,o,6866.2638386279095
60062.090336,17.782,0.098,o,6866.2638386279095
60062.10126,17.523,0.066,o,6866.2638386279095
60067.347159,18.074,0.154,o,6866.2638386279095
60067.350106,17.607,0.087,o,6866.2638386279095
60067.354967,17.758,0.08,o,6866.2638386279095
60067.355419,17.655,0.109,o,6866.2638386279095
60067.358131,17.657,0.08,o,6866.2638386279095
60067.365197,17.673,0.094,o,6866.2638386279095
60067.367492,17.847,0.108,o,6866.2638386279095
60067.378808,18.128,0.11,o,6866.2638386279095
60068.078499,17.782,0.178,o,6866.2638386279095
60068.082186,17.895,0.184,o,6866.2638386279095
60068.097725,17.665,0.125,o,6866.2638386279095
60068.105537,17.748,0.155,o,6866.2638386279095
60069.336777,17.611,0.076,o,6866.2638386279095
60069.33994,17.651,0.08,o,6866.2638386279095
60069.346957,17.494,0.075,o,6866.2638386279095
60069.35806,17.661,0.088,o,6866.2638386279095
60071.363334,17.711,0.07,o,6866.2638386279095
60071.366164,17.819,0.093,o,6866.2638386279095
60071.371885,17.765,0.123,o,6866.2638386279095
60071.396254,17.605,0.088,o,6866.2638386279095
60074.066956,17.607,0.072,o,6866.2638386279095
60074.070167,17.658,0.07,o,6866.2638386279095
60074.077263,17.695,0.079,o,6866.2638386279095
60074.09453,17.294,0.109,o,6866.2638386279095
60077.342396,18.288,0.054,c,5408.663570891947
60077.345236,18.112,0.056,c,5408.663570891947
60077.350658,18.237,0.047,c,5408.663570891947
60077.364568,18.246,0.071,c,5408.663570891947
60079.315232,18.289,0.069,c,5408.663570891947
60079.318424,18.279,0.061,c,5408.663570891947
60079.32447,18.314,0.056,c,5408.663570891947
60079.3357,18.314,0.061,c,5408.663570891947
60080.063311,17.469,0.059,o,6866.2638386279095
60080.084416,17.722,0.079,o,6866.2638386279095
60080.096338,17.817,0.083,o,6866.2638386279095
60085.290279,17.625,0.04,o,6866.2638386279095
60085.293509,17.594,0.033,o,6866.2638386279095
60085.312429,17.695,0.042,o,6866.2638386279095
60085.329107,17.645,0.045,o,6866.2638386279095
60088.359263,17.687,0.076,o,6866.2638386279095
60089.281888,17.629,0.046,o,6866.2638386279095
60089.285051,17.707,0.05,o,6866.2638386279095
60089.290534,17.643,0.043,o,6866.2638386279095
60089.300674,17.74,0.045,o,6866.2638386279095
60091.280239,17.62,0.054,o,6866.2638386279095
60091.283116,17.622,0.058,o,6866.2638386279095
60091.288183,17.559,0.056,o,6866.2638386279095
60091.297964,17.75,0.061,o,6866.2638386279095
60093.314532,17.546,0.058,o,6866.2638386279095
60093.321528,17.667,0.067,o,6866.2638386279095
60093.324406,17.652,0.071,o,6866.2638386279095
60093.335623,17.636,0.055,o,6866.2638386279095
60095.321037,17.583,0.166,o,6866.2638386279095
60095.323752,17.679,0.105,o,6866.2638386279095
60095.330422,17.543,0.108,o,6866.2638386279095
60095.356547,17.588,0.081,o,6866.2638386279095
60099.294248,17.045,0.611,o,6866.2638386279095
60099.296967,16.046,0.949,o,6866.2638386279095
60101.301348,17.742,0.282,o,6866.2638386279095
60101.304383,17.525,0.113,o,6866.2638386279095
60101.31005,17.757,0.196,o,6866.2638386279095
60101.32045,17.452,0.152,o,6866.2638386279095
60103.312875,17.62,0.041,o,6866.2638386279095
60103.316098,17.622,0.037,o,6866.2638386279095
60103.323659,17.624,0.037,o,6866.2638386279095
60103.33365,17.591,0.04,o,6866.2638386279095
60103.977734,18.122,0.087,c,5408.663570891947
60103.980925,18.319,0.106,c,5408.663570891947
60103.99663,18.127,0.096,c,5408.663570891947
60104.00209,18.231,0.094,c,5408.663570891947
60105.2959,18.323,0.072,c,5408.663570891947
60105.299065,18.281,0.066,c,5408.663570891947
60105.304961,18.223,0.073,c,5408.663570891947
60105.325466,18.315,0.079,c,5408.663570891947
60107.293405,18.245,0.065,c,5408.663570891947
60107.296117,18.183,0.07,c,5408.663570891947
60107.302006,18.242,0.07,c,5408.663570891947
60107.320648,18.212,0.068,c,5408.663570891947
60109.289531,18.268,0.057,c,5408.663570891947
60109.295862,18.255,0.058,c,5408.663570891947
60109.303655,18.357,0.064,c,5408.663570891947
60109.306368,18.196,0.056,c,5408.663570891947
60109.990413,18.185,0.083,c,5408.663570891947
60110.006327,18.161,0.094,c,5408.663570891947
60110.009499,18.32,0.116,c,5408.663570891947
60110.014931,18.373,0.14,c,5408.663570891947
60111.282466,18.273,0.06,c,5408.663570891947
60111.286082,18.316,0.061,c,5408.663570891947
60111.295596,18.353,0.073,c,5408.663570891947
60111.310577,18.309,0.059,c,5408.663570891947
60113.281942,18.316,0.059,c,5408.663570891947
